ID,Condition,RunPosition,RT,Globality,RunType,StimuliType
1,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
1,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
1,Global Incongruent at 2,6,7,Global,Incongruent at 2,Congruent Stimuli with Target
2,Local Incongruent at 6,6,7,Local,Incongruent at 6,Incongruent Stimuli with Target
3,Local Congruent,4,7,Local,Congruent,Congruent Stimuli with Target
3,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 2,7,7,Global,Incongruent at 2,Congruent Stimuli with Target
4,Global Incongruent at 2,5,7,Global,Incongruent at 2,Congruent Stimuli with Target
4,Local Congruent,4,7,Local,Congruent,Congruent Stimuli with Target
7,Global Congruent,4,7,Global,Congruent,Congruent Stimuli with Target
8,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 6,7,7,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 2,7,7,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Congruent,6,7,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 2,6,7,Local,Incongruent at 2,Congruent Stimuli with Target
9,Local Congruent,5,7,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,6,7,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Congruent,2,7,Global,Congruent,Congruent Stimuli with Target
18,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 6,6,7,Global,Incongruent at 6,Incongruent Stimuli with Target
19,Local Congruent,7,7,Local,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 6,5,7,Local,Incongruent at 6,Congruent Stimuli with Target
20,Global Incongruent at 2,6,7,Global,Incongruent at 2,Congruent Stimuli with Target
20,Local Incongruent at 6,5,7,Local,Incongruent at 6,Congruent Stimuli with Target
20,Global Congruent,6,7,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,5,7,Global,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 6,7,7,Global,Incongruent at 6,Congruent Stimuli with Target
21,Global Incongruent at 2,5,7,Global,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 2,4,7,Global,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 6,4,7,Global,Incongruent at 6,Congruent Stimuli with Target
21,Global Incongruent at 6,5,7,Global,Incongruent at 6,Congruent Stimuli with Target
21,Global Incongruent at 6,7,7,Global,Incongruent at 6,Congruent Stimuli with Target
21,Global Congruent,3,7,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,5,7,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,6,7,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,2,7,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,7,7,Local,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 6,7,7,Local,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 6,1,7,Local,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 2,1,7,Local,Incongruent at 2,Congruent Stimuli with Target
22,Local Incongruent at 6,4,7,Local,Incongruent at 6,Congruent Stimuli with Target
22,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 2,6,7,Global,Incongruent at 2,Congruent Stimuli with Target
23,Local Incongruent at 2,5,7,Local,Incongruent at 2,Congruent Stimuli with Target
23,Global Congruent,5,7,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,2,7,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,3,7,Global,Incongruent at 6,Congruent Stimuli with Target
24,Global Congruent,3,7,Global,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 6,3,7,Local,Incongruent at 6,Congruent Stimuli with Target
24,Global Incongruent at 2,6,7,Global,Incongruent at 2,Congruent Stimuli with Target
24,Global Congruent,5,7,Global,Congruent,Congruent Stimuli with Target
24,Local Congruent,7,7,Local,Congruent,Congruent Stimuli with Target
24,Local Incongruent at 6,6,7,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Global Incongruent at 6,7,7,Global,Incongruent at 6,Congruent Stimuli with Target
24,Global Incongruent at 2,4,7,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Congruent,6,7,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,6,7,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 6,7,7,Global,Incongruent at 6,Congruent Stimuli with Target
28,Local Incongruent at 6,4,7,Local,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 2,5,7,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 6,4,7,Global,Incongruent at 6,Congruent Stimuli with Target
28,Local Incongruent at 2,5,7,Local,Incongruent at 2,Congruent Stimuli with Target
28,Local Incongruent at 6,2,7,Local,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 6,6,7,Global,Incongruent at 6,Incongruent Stimuli with Target
28,Global Incongruent at 2,6,7,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Congruent,3,7,Global,Congruent,Congruent Stimuli with Target
28,Global Congruent,7,7,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 2,2,7,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Global Congruent,6,7,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 2,2,7,Global,Incongruent at 2,Incongruent Stimuli with Target
32,Local Incongruent at 6,2,7,Local,Incongruent at 6,Congruent Stimuli with Target
34,Local Incongruent at 6,5,7,Local,Incongruent at 6,Congruent Stimuli with Target
34,Local Congruent,3,7,Local,Congruent,Congruent Stimuli with Target
35,Global Congruent,4,7,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 6,2,7,Global,Incongruent at 6,Congruent Stimuli with Target
37,Local Incongruent at 6,6,7,Local,Incongruent at 6,Incongruent Stimuli with Target
2,Local Congruent,6,8,Local,Congruent,Congruent Stimuli with Target
3,Local Congruent,6,8,Local,Congruent,Congruent Stimuli with Target
9,Global Congruent,5,8,Global,Congruent,Congruent Stimuli with Target
9,Local Incongruent at 6,4,8,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 2,5,8,Local,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 6,7,8,Local,Incongruent at 6,Congruent Stimuli with Target
13,Local Congruent,6,8,Local,Congruent,Congruent Stimuli with Target
15,Local Incongruent at 6,6,8,Local,Incongruent at 6,Incongruent Stimuli with Target
17,Global Incongruent at 6,3,8,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Congruent,5,8,Local,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 2,7,8,Global,Incongruent at 2,Congruent Stimuli with Target
19,Global Incongruent at 6,6,8,Global,Incongruent at 6,Incongruent Stimuli with Target
19,Global Congruent,7,8,Global,Congruent,Congruent Stimuli with Target
20,Local Incongruent at 2,7,8,Local,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 2,6,8,Global,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 2,7,8,Global,Incongruent at 2,Congruent Stimuli with Target
21,Local Incongruent at 2,4,8,Local,Incongruent at 2,Congruent Stimuli with Target
22,Global Incongruent at 6,4,8,Global,Incongruent at 6,Congruent Stimuli with Target
22,Local Incongruent at 2,7,8,Local,Incongruent at 2,Congruent Stimuli with Target
23,Global Congruent,2,8,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,5,8,Global,Incongruent at 6,Congruent Stimuli with Target
23,Local Congruent,6,8,Local,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,3,8,Global,Incongruent at 6,Congruent Stimuli with Target
24,Local Incongruent at 6,3,8,Local,Incongruent at 6,Congruent Stimuli with Target
24,Global Incongruent at 6,4,8,Global,Incongruent at 6,Congruent Stimuli with Target
28,Local Incongruent at 6,7,8,Local,Incongruent at 6,Congruent Stimuli with Target
28,Global Congruent,7,8,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 6,6,8,Global,Incongruent at 6,Incongruent Stimuli with Target
28,Global Congruent,4,8,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,7,8,Global,Incongruent at 2,Congruent Stimuli with Target
28,Local Incongruent at 6,5,8,Local,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 6,5,8,Global,Incongruent at 6,Congruent Stimuli with Target
28,Local Incongruent at 2,3,8,Local,Incongruent at 2,Congruent Stimuli with Target
32,Local Incongruent at 6,3,8,Local,Incongruent at 6,Congruent Stimuli with Target
35,Global Incongruent at 6,4,8,Global,Incongruent at 6,Congruent Stimuli with Target
37,Global Incongruent at 6,5,8,Global,Incongruent at 6,Congruent Stimuli with Target
37,Global Incongruent at 6,4,8,Global,Incongruent at 6,Congruent Stimuli with Target
1,Global Incongruent at 6,6,9,Global,Incongruent at 6,Incongruent Stimuli with Target
1,Global Incongruent at 2,3,9,Global,Incongruent at 2,Congruent Stimuli with Target
1,Global Incongruent at 2,4,9,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,6,9,Local,Congruent,Congruent Stimuli with Target
3,Global Congruent,6,9,Global,Congruent,Congruent Stimuli with Target
3,Local Congruent,3,9,Local,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 6,6,9,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Global Congruent,3,9,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 2,4,9,Global,Incongruent at 2,Congruent Stimuli with Target
12,Global Congruent,4,9,Global,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 6,6,9,Global,Incongruent at 6,Incongruent Stimuli with Target
19,Global Incongruent at 6,4,9,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,6,9,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 6,6,9,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 2,7,9,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Congruent,5,9,Local,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 2,3,9,Global,Incongruent at 2,Congruent Stimuli with Target
22,Global Incongruent at 2,7,9,Global,Incongruent at 2,Congruent Stimuli with Target
22,Global Congruent,4,9,Global,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,2,9,Global,Incongruent at 6,Congruent Stimuli with Target
24,Global Incongruent at 6,4,9,Global,Incongruent at 6,Congruent Stimuli with Target
24,Local Incongruent at 6,4,9,Local,Incongruent at 6,Congruent Stimuli with Target
24,Global Incongruent at 2,4,9,Global,Incongruent at 2,Congruent Stimuli with Target
24,Local Incongruent at 6,3,9,Local,Incongruent at 6,Congruent Stimuli with Target
24,Global Congruent,1,9,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,6,9,Global,Incongruent at 6,Incongruent Stimuli with Target
28,Global Incongruent at 6,2,9,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Congruent,6,9,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,6,9,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 6,4,9,Global,Incongruent at 6,Congruent Stimuli with Target
28,Local Congruent,2,9,Local,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 2,6,9,Global,Incongruent at 2,Congruent Stimuli with Target
32,Local Incongruent at 2,4,9,Local,Incongruent at 2,Congruent Stimuli with Target
32,Local Incongruent at 6,6,9,Local,Incongruent at 6,Incongruent Stimuli with Target
37,Global Incongruent at 2,3,9,Global,Incongruent at 2,Congruent Stimuli with Target
1,Global Incongruent at 2,3,10,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Incongruent at 6,4,10,Global,Incongruent at 6,Congruent Stimuli with Target
3,Global Congruent,2,10,Global,Congruent,Congruent Stimuli with Target
3,Global Congruent,3,10,Global,Congruent,Congruent Stimuli with Target
7,Global Incongruent at 6,6,10,Global,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 6,7,10,Global,Incongruent at 6,Congruent Stimuli with Target
9,Global Incongruent at 2,3,10,Global,Incongruent at 2,Congruent Stimuli with Target
10,Global Incongruent at 6,3,10,Global,Incongruent at 6,Congruent Stimuli with Target
10,Global Incongruent at 2,7,10,Global,Incongruent at 2,Congruent Stimuli with Target
13,Local Incongruent at 2,7,10,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 2,3,10,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Congruent,5,10,Local,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 6,7,10,Global,Incongruent at 6,Congruent Stimuli with Target
19,Global Congruent,3,10,Global,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 2,4,10,Global,Incongruent at 2,Congruent Stimuli with Target
21,Local Incongruent at 6,5,10,Local,Incongruent at 6,Congruent Stimuli with Target
23,Global Incongruent at 2,6,10,Global,Incongruent at 2,Congruent Stimuli with Target
23,Global Congruent,2,10,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,2,10,Global,Congruent,Congruent Stimuli with Target
23,Global Congruent,3,10,Global,Congruent,Congruent Stimuli with Target
23,Local Congruent,5,10,Local,Congruent,Congruent Stimuli with Target
24,Local Congruent,7,10,Local,Congruent,Congruent Stimuli with Target
24,Global Congruent,7,10,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,4,10,Global,Incongruent at 6,Congruent Stimuli with Target
28,Local Incongruent at 2,7,10,Local,Incongruent at 2,Congruent Stimuli with Target
28,Local Incongruent at 6,5,10,Local,Incongruent at 6,Congruent Stimuli with Target
28,Local Incongruent at 6,4,10,Local,Incongruent at 6,Congruent Stimuli with Target
28,Local Congruent,2,10,Local,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 6,2,10,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 6,2,10,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Congruent,2,10,Global,Congruent,Congruent Stimuli with Target
30,Global Incongruent at 6,4,10,Global,Incongruent at 6,Congruent Stimuli with Target
32,Global Incongruent at 2,5,10,Global,Incongruent at 2,Congruent Stimuli with Target
32,Global Congruent,6,10,Global,Congruent,Congruent Stimuli with Target
34,Global Congruent,6,10,Global,Congruent,Congruent Stimuli with Target
34,Local Congruent,3,10,Local,Congruent,Congruent Stimuli with Target
35,Global Incongruent at 6,5,10,Global,Incongruent at 6,Congruent Stimuli with Target
35,Global Congruent,7,10,Global,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 2,7,10,Global,Incongruent at 2,Congruent Stimuli with Target
2,Global Incongruent at 6,4,11,Global,Incongruent at 6,Congruent Stimuli with Target
9,Global Incongruent at 2,6,11,Global,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 6,3,11,Global,Incongruent at 6,Congruent Stimuli with Target
9,Global Incongruent at 6,7,11,Global,Incongruent at 6,Congruent Stimuli with Target
9,Global Incongruent at 6,5,11,Global,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 6,6,11,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 2,2,11,Global,Incongruent at 2,Incongruent Stimuli with Target
10,Local Congruent,5,11,Local,Congruent,Congruent Stimuli with Target
12,Global Incongruent at 6,6,11,Global,Incongruent at 6,Incongruent Stimuli with Target
13,Global Incongruent at 6,4,11,Global,Incongruent at 6,Congruent Stimuli with Target
15,Local Congruent,3,11,Local,Congruent,Congruent Stimuli with Target
19,Local Congruent,5,11,Local,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,5,11,Local,Incongruent at 2,Congruent Stimuli with Target
19,Global Incongruent at 2,4,11,Global,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 2,6,11,Local,Incongruent at 2,Congruent Stimuli with Target
19,Global Incongruent at 2,3,11,Global,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 6,7,11,Local,Incongruent at 6,Congruent Stimuli with Target
20,Global Incongruent at 6,4,11,Global,Incongruent at 6,Congruent Stimuli with Target
21,Global Congruent,3,11,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,6,11,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,3,11,Global,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 6,1,11,Local,Incongruent at 6,Congruent Stimuli with Target
22,Local Congruent,4,11,Local,Congruent,Congruent Stimuli with Target
22,Global Congruent,3,11,Global,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 6,4,11,Local,Incongruent at 6,Congruent Stimuli with Target
23,Local Incongruent at 6,6,11,Local,Incongruent at 6,Incongruent Stimuli with Target
23,Local Incongruent at 6,6,11,Local,Incongruent at 6,Incongruent Stimuli with Target
24,Local Incongruent at 6,5,11,Local,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 2,7,11,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Congruent,7,11,Global,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 2,6,11,Local,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 2,2,11,Global,Incongruent at 2,Incongruent Stimuli with Target
28,Global Congruent,2,11,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,6,11,Global,Incongruent at 2,Congruent Stimuli with Target
30,Local Incongruent at 6,2,11,Local,Incongruent at 6,Congruent Stimuli with Target
30,Global Incongruent at 6,6,11,Global,Incongruent at 6,Incongruent Stimuli with Target
32,Global Congruent,4,11,Global,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 6,2,11,Global,Incongruent at 6,Congruent Stimuli with Target
34,Local Congruent,7,11,Local,Congruent,Congruent Stimuli with Target
34,Global Incongruent at 6,7,11,Global,Incongruent at 6,Congruent Stimuli with Target
34,Local Congruent,2,11,Local,Congruent,Congruent Stimuli with Target
37,Global Incongruent at 6,3,11,Global,Incongruent at 6,Congruent Stimuli with Target
1,Global Incongruent at 2,4,12,Global,Incongruent at 2,Congruent Stimuli with Target
1,Global Congruent,3,12,Global,Congruent,Congruent Stimuli with Target
3,Global Incongruent at 2,4,12,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,5,12,Local,Congruent,Congruent Stimuli with Target
3,Global Congruent,3,12,Global,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,7,12,Local,Incongruent at 2,Congruent Stimuli with Target
6,Local Incongruent at 2,3,12,Local,Incongruent at 2,Congruent Stimuli with Target
9,Local Congruent,7,12,Local,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 6,4,12,Global,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 2,4,12,Local,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 6,6,12,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 2,3,12,Global,Incongruent at 2,Congruent Stimuli with Target
10,Global Incongruent at 2,5,12,Global,Incongruent at 2,Congruent Stimuli with Target
12,Local Congruent,7,12,Local,Congruent,Congruent Stimuli with Target
15,Global Congruent,7,12,Global,Congruent,Congruent Stimuli with Target
17,Global Incongruent at 6,3,12,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,6,12,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Global Incongruent at 2,2,12,Global,Incongruent at 2,Incongruent Stimuli with Target
19,Global Congruent,6,12,Global,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,5,12,Local,Incongruent at 2,Congruent Stimuli with Target
19,Local Incongruent at 2,4,12,Local,Incongruent at 2,Congruent Stimuli with Target
20,Global Congruent,7,12,Global,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 6,3,12,Global,Incongruent at 6,Congruent Stimuli with Target
21,Global Incongruent at 2,7,12,Global,Incongruent at 2,Congruent Stimuli with Target
21,Global Congruent,2,12,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,7,12,Local,Congruent,Congruent Stimuli with Target
22,Global Congruent,5,12,Global,Congruent,Congruent Stimuli with Target
22,Local Congruent,6,12,Local,Congruent,Congruent Stimuli with Target
22,Global Incongruent at 6,5,12,Global,Incongruent at 6,Congruent Stimuli with Target
23,Global Incongruent at 2,6,12,Global,Incongruent at 2,Congruent Stimuli with Target
23,Global Incongruent at 6,2,12,Global,Incongruent at 6,Congruent Stimuli with Target
23,Local Congruent,2,12,Local,Congruent,Congruent Stimuli with Target
23,Global Incongruent at 6,5,12,Global,Incongruent at 6,Congruent Stimuli with Target
23,Local Incongruent at 6,2,12,Local,Incongruent at 6,Congruent Stimuli with Target
24,Local Congruent,7,12,Local,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 6,7,12,Global,Incongruent at 6,Congruent Stimuli with Target
24,Local Incongruent at 6,7,12,Local,Incongruent at 6,Congruent Stimuli with Target
24,Local Congruent,5,12,Local,Congruent,Congruent Stimuli with Target
24,Global Congruent,3,12,Global,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,5,12,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Congruent,5,12,Global,Congruent,Congruent Stimuli with Target
28,Local Congruent,4,12,Local,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 2,6,12,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 2,4,12,Global,Incongruent at 2,Congruent Stimuli with Target
28,Local Congruent,6,12,Local,Congruent,Congruent Stimuli with Target
32,Global Incongruent at 2,4,12,Global,Incongruent at 2,Congruent Stimuli with Target
34,Global Congruent,7,12,Global,Congruent,Congruent Stimuli with Target
34,Local Congruent,2,12,Local,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 6,5,12,Local,Incongruent at 6,Congruent Stimuli with Target
37,Local Incongruent at 6,5,12,Local,Incongruent at 6,Congruent Stimuli with Target
2,Local Incongruent at 6,4,13,Local,Incongruent at 6,Congruent Stimuli with Target
3,Global Incongruent at 2,6,13,Global,Incongruent at 2,Congruent Stimuli with Target
3,Global Incongruent at 2,5,13,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Incongruent at 2,6,13,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 2,3,13,Global,Incongruent at 2,Congruent Stimuli with Target
9,Global Incongruent at 2,2,13,Global,Incongruent at 2,Incongruent Stimuli with Target
9,Local Congruent,7,13,Local,Congruent,Congruent Stimuli with Target
10,Global Congruent,3,13,Global,Congruent,Congruent Stimuli with Target
10,Local Incongruent at 2,5,13,Local,Incongruent at 2,Congruent Stimuli with Target
11,Global Incongruent at 6,2,13,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Congruent,3,13,Local,Congruent,Congruent Stimuli with Target
19,Global Congruent,4,13,Global,Congruent,Congruent Stimuli with Target
19,Local Incongruent at 2,7,13,Local,Incongruent at 2,Congruent Stimuli with Target
19,Global Incongruent at 2,4,13,Global,Incongruent at 2,Congruent Stimuli with Target
19,Global Incongruent at 6,7,13,Global,Incongruent at 6,Congruent Stimuli with Target
19,Global Congruent,4,13,Global,Congruent,Congruent Stimuli with Target
21,Local Congruent,2,13,Local,Congruent,Congruent Stimuli with Target
21,Local Incongruent at 2,5,13,Local,Incongruent at 2,Congruent Stimuli with Target
21,Global Incongruent at 6,6,13,Global,Incongruent at 6,Incongruent Stimuli with Target
21,Local Incongruent at 2,2,13,Local,Incongruent at 2,Incongruent Stimuli with Target
21,Global Congruent,5,13,Global,Congruent,Congruent Stimuli with Target
22,Local Congruent,3,13,Local,Congruent,Congruent Stimuli with Target
23,Local Incongruent at 6,2,13,Local,Incongruent at 6,Congruent Stimuli with Target
23,Local Incongruent at 2,7,13,Local,Incongruent at 2,Congruent Stimuli with Target
23,Local Incongruent at 6,7,13,Local,Incongruent at 6,Congruent Stimuli with Target
23,Local Incongruent at 2,6,13,Local,Incongruent at 2,Congruent Stimuli with Target
24,Global Congruent,4,13,Global,Congruent,Congruent Stimuli with Target
24,Global Incongruent at 2,3,13,Global,Incongruent at 2,Congruent Stimuli with Target
24,Local Incongruent at 2,5,13,Local,Incongruent at 2,Congruent Stimuli with Target
24,Global Incongruent at 6,2,13,Global,Incongruent at 6,Congruent Stimuli with Target
24,Global Congruent,1,13,Global,Congruent,Congruent Stimuli with Target
28,Global Congruent,4,13,Global,Congruent,Congruent Stimuli with Target
28,Local Incongruent at 2,3,13,Local,Incongruent at 2,Congruent Stimuli with Target
28,Local Congruent,4,13,Local,Congruent,Congruent Stimuli with Target
28,Local Congruent,3,13,Local,Congruent,Congruent Stimuli with Target
28,Global Incongruent at 6,5,13,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 2,7,13,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 2,3,13,Global,Incongruent at 2,Congruent Stimuli with Target
28,Global Incongruent at 2,5,13,Global,Incongruent at 2,Congruent Stimuli with Target
28,Local Incongruent at 6,7,13,Local,Incongruent at 6,Congruent Stimuli with Target
28,Global Incongruent at 6,1,13,Global,Incongruent at 6,Congruent Stimuli with Target
28,Global Congruent,4,13,Global,Congruent,Congruent Stimuli with Target
28,Global Congruent,4,13,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,7,13,Global,Congruent,Congruent Stimuli with Target
32,Global Congruent,7,13,Global,Congruent,Congruent Stimuli with Target
34,Local Incongruent at 6,2,13,Local,Incongruent at 6,Congruent Stimuli with Target
37,Global Incongruent at 2,7,13,Global,Incongruent at 2,Congruent Stimuli with Target
37,Local Incongruent at 6,2,13,Local,Incongruent at 6,Congruent Stimuli with Target
1,Global Incongruent at 2,6,14,Global,Incongruent at 2,Congruent Stimuli with Target
3,Local Congruent,6,14,Local,Congruent,Congruent Stimuli with Target
3,Global Congruent,4,14,Global,Congruent,Congruent Stimuli with Target
3,Local Incongruent at 2,7,14,Local,Incongruent at 2,Congruent Stimuli with Target
4,Global Congruent,3,14,Global,Congruent,Congruent Stimuli with Target
6,Local Incongruent at 6,7,14,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 2,5,14,Local,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 6,6,14,Local,Incongruent at 6,Incongruent Stimuli with Target
9,Global Incongruent at 2,7,14,Global,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 6,5,14,Local,Incongruent at 6,Congruent Stimuli with Target
9,Local Incongruent at 2,6,14,Local,Incongruent at 2,Congruent Stimuli with Target
9,Global Congruent,4,14,Global,Congruent,Congruent Stimuli with Target
9,Global Incongruent at 2,5,14,Global,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 2,7,14,Local,Incongruent at 2,Congruent Stimuli with Target
9,Local Incongruent at 6,4,14,Local,Incongruent at 6,Congruent Stimuli with Target
10,Global Congruent,6,14,Global,Congruent,Congruent Stimuli with Target
19,Local Congruent,6,14,Local,Congruent,Congruent Stimuli with Target
19,Global Incongruent at 6,5,14,Global,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,2,14,Local,Incongruent at 6,Congruent Stimuli with Target
19,Local Incongruent at 6,6,14,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Local Incongruent at 6,6,14,Local,Incongruent at 6,Incongruent Stimuli with Target
19,Global Congruent,5,14,Global,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 2,7,14,Global,Incongruent at 2,Congruent Stimuli with Target
21,Global Congruent,5,14,Global,Congruent,Congruent Stimuli with Target
21,Global Congruent,5,14,Global,Congruent,Congruent Stimuli with Target
21,Global Incongruent at 2,6,14,Global,Incongruent at 2,Congruent Stimuli with Target
21,Local Congruent,6,14,Local,Congruent,Congruent Stimuli with Target
22,Local Incongruent at 6,4,14,Local,Incongruent at 6,Congruent Stimuli with Target
23,Global Congruent,5,14,Global,Congruent,Congruent Stimuli with Target
