ID,Condition,RunPosition,Globality,StimuliType,RunType,Critdatpoint,RT_Mu,RT_Sigma,RT_n,RT_SE
5,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,319.75,72.39938571998783,20,16.188994799912034
6,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,326.75,67.43642230005666,20,15.07924244223094
6,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,288.45,98.46157412385487,20,22.016677291257377
6,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,246.45,89.64460532100018,20,20.045143131389576
6,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,252.65,99.81945543936075,20,22.320308783942178
6,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,230.95,70.8575108376329,20,15.844221094937522
6,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,266.85,55.35081894511351,20,12.3768193771557
6,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,247.35,88.59326040661153,20,19.810055261752403
6,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,319.15,60.9808209711528,20,13.63572610152424
6,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,319.7,128.31339102287598,20,28.691746475066193
6,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,279.7,64.32491536599255,20,14.383488340528011
6,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,264.35,69.2320848952808,20,15.480764804988429
6,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,242.95,88.08098844992482,20,19.695507769940573
6,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,219.95,68.81208201746949,20,15.386849306435264
6,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,251.1,82.11474641589882,20,18.361415494110698
6,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,354.05,90.94560259616156,20,20.33605496596986
6,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,280.3,83.98377036196057,20,18.779341953607595
6,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,245.15,65.45008142007721,20,14.63508311881886
6,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,234.9,72.65846565665248,20,16.246926834910884
6,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,222.4,96.13225538972749,20,21.49582578818012
6,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,232.4,85.043270719892,20,19.0162534358596
6,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,206.26315789473685,87.81283258870232,19,20.145645431589923
6,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,341.4736842105263,56.24783296670452,19,12.904137878685294
6,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,276.4,87.4139576955534,20,19.546355158954828
6,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,260.55,70.18132530134089,20,15.693021412482414
6,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,275.8,65.49777015087493,20,14.6457466432013
6,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,263.55,101.33554216198361,20,22.659316081099135
6,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,242.65,79.47477256138711,20,17.771099394359666
6,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,235.8,81.89055597500078,20,18.31128498753533
6,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,346.6,95.89983809876021,20,21.4438557020052
6,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,337.4736842105263,131.52370653276526,19,30.17360765559074
6,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,288.5,128.0647451384198,20,28.636147565069237
6,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,304.5,151.41421055467262,20,33.85724675597141
6,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,261.9,86.93790887754317,20,19.439907407186894
6,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,243.5,59.10962162305772,20,13.217313207344851
6,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,257.6,77.18903658176498,20,17.25999329145445
6,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,379.25,174.85719737455537,20,39.09925796846036
6,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,279.2631578947368,77.43301198474227,19,17.764351270287648
6,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,296.4,107.96168911141338,20,24.140967581881917
6,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,241.65,72.47596697853491,20,16.20611888990341
6,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,237,70.88389320423556,20,15.85012037145061
6,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,241.8,94.2798745058674,20,21.081620830526887
6,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,258.85,103.22651383193534,20,23.08215020085297
7,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,476.25,98.81395330833118,20,22.095471672291875
7,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,392.9,132.7022389054771,20,29.673122695906404
7,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,368.1,87.3269115089055,20,19.526891039902143
7,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,378.8,113.38411658930383,20,25.353459226244496
7,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,360.35,70.07460310269335,20,15.669157603393998
7,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,356.95,108.73118712049262,20,24.31303256756711
7,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,365.1,135.83577545969558,20,30.373802770427705
7,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,409.6,66.17552417623905,20,14.797297050475128
7,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,405.6,133.40930291873636,20,29.83122701571556
7,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,349.95,94.87968835930003,20,21.215743285539034
7,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,370.8,72.5219386044483,20,16.21639845796126
7,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,342.75,88.1642456471234,20,19.714124645195785
7,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,356.5,74.73215329991572,20,16.71061748835468
7,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,389.55,70.43434793068687,20,15.749598992388748
7,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,413.25,81.63131171696054,20,18.253316209159884
7,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,390.65,154.55718580580628,20,34.560037387284844
7,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,366.45,126.28725609748427,20,28.238688932589962
7,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,389.7,120.99765112987676,20,27.055897304420863
7,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,381.45,124.12365438927169,20,27.754892883010164
7,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,390.05,169.17990268848192,20,37.8297762838245
7,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,376.2,66.39007535214249,20,14.845272151872388
7,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,556.05,238.9436125951058,20,53.42941605520315
7,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,440.85,94.32266848151447,20,21.09118985438432
7,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,399.1,85.14254301804091,20,19.038451396553956
7,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,398.6,109.22665955660614,20,24.423823572379835
7,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,437.6,123.59671261170764,20,27.637065119528383
7,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,422.25,139.04178660047717,20,31.09068865516863
7,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,403.2631578947368,78.9499434277914,19,18.112359210526098
7,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,555.05,242.97053644207023,20,54.32986360140589
7,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,441.1578947368421,96.26829589912579,19,22.08546175216633
7,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,420.36842105263156,90.10007431635594,19,20.67037467107895
7,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,435.85,123.97294908673891,20,27.721194152906865
7,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,404.4,134.7478737260229,20,30.13054054749451
7,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,397.7,134.03224278233637,20,29.970520603805966
7,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,426.1,100.92409862966588,20,22.567314510382626
7,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,533.2105263157895,200.15954162932917,19,45.919748134087804
7,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,409.2105263157895,99.15004283484727,19,22.746579840254117
7,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,380.95,86.17453220064499,20,19.269211192988674
7,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,390.45,58.57381757460545,20,13.097503779848964
7,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,380.25,131.92337289422778,20,29.498962961254648
7,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,451.5,122.2471611983388,20,27.33529624958602
7,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,430.15,110.59517216073746,20,24.729832293470125
8,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,493.4,220.5434436257759,20,49.315013193912755
8,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,392.8,92.63601664011341,20,20.714043037209525
8,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,361.75,88.80011557602721,20,19.856309483783473
8,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,379.55,153.30447001413816,20,34.279921620619106
8,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,363.85,146.92614507045081,20,32.853684804952366
8,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,363.25,94.6516466339932,20,21.164751605589792
8,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,341.9,121.04801135347734,20,27.067158192754164
8,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,464.25,140.21257357838377,20,31.352484582145703
8,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,402.57894736842104,95.78234341433456,19,21.97397660624173
8,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,387.4,90.61741438307365,20,20.262669850581986
8,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,355.05,98.43698224592326,20,22.011178380182432
8,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,363.6,128.04086518723128,20,28.630807845653546
8,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,387.05,110.63571089985271,20,24.738897031108507
8,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,378.4,76.8494084489098,20,17.1840501322409
8,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,479.7,146.34210100417374,20,32.72308858154727
8,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,394.05,76.9425452084729,20,17.20487614479961
8,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,346.75,79.34327484518077,20,17.74169561112733
8,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,348.25,85.22902581929036,20,19.057789538801792
8,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,316.8,118.95934732415724,20,26.600118717582326
8,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,431.57894736842104,219.05461414133276,19,50.25457506096659
8,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,392.10526315789474,74.62639891623257,19,17.12047007348479
8,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,613.3,221.71083585797538,20,49.57605003267308
8,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,417.65,99.3861554480142,20,22.22341996041208
8,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,408.7,90.97315972018167,20,20.342216926227195
8,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,412.95,77.57066387969644,20,17.34532774947888
8,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,385.85,84.67167238966736,20,18.93316152318883
8,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,389.1,46.43376720493509,20,10.382905992163526
8,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,383.05,85.04207936755718,20,19.015987041379017
8,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,608.2105263157895,298.31854319900106,19,68.4389675151957
8,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,467.45,136.21363831554422,20,30.45829547361268
8,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,450.8,115.33639586239165,20,25.79000214281332
8,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,396.7,112.59667191491847,20,25.17738124419991
8,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,432.2,123.30134246078418,20,27.571018345929463
8,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,397.85,72.14552179996673,20,16.13222910169186
8,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,400.7,60.86317701031941,20,13.609420112167662
8,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,644.9444444444445,307.0618776924712,18,72.37517865340689
8,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,431.55,87.37485787956216,20,19.53761217430841
8,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,414.2,99.58260258118436,20,22.267346874787425
8,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,404.15,72.68046505079614,20,16.251846048987787
8,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,395.2105263157895,56.01346955804313,19,12.850371225294834
8,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,456.35,115.71256357207308,20,25.87411579979213
8,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,409.2,53.4441173957483,20,11.950467949437222
9,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,287.9,74.5356855543211,20,16.66668596490111
9,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,167.1,109.15749124424234,20,24.408357067546394
9,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,161.5,102.34899017319948,20,22.8859299455732
9,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,135.95,99.7056061349453,20,22.294851305555774
9,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,180.3,116.91972054632862,20,26.144044305186963
9,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,152.35,108.15839992198576,20,24.18495345631681
9,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,302.35,414.7486588284524,20,92.74061947172878
9,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,399.42105263157896,260.0626667618304,19,59.662467547500675
9,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,227.7,145.61416212211748,20,32.56031649917297
9,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,152.95,103.32853837205509,20,23.104963581561062
9,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,214.2,297.68414911039343,20,66.56419932350232
9,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,189.3,91.65099706581427,20,20.493785964479446
9,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,158.85,78.95386727637054,20,17.65462143164607
9,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,155,89.82790563950017,20,20.08613032863591
9,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,352.4,126.51332361704667,20,28.28923916671459
9,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,198.5,108.13320245735909,20,24.179319131940222
9,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,158.44444444444446,118.46628819165602,18,27.922771907439934
9,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,210.35,169.96726465008365,20,38.0058357707284
9,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,195.8,136.63304678475194,20,30.552078058361438
9,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,187,84.83668521279421,20,18.970059512155906
9,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,156.35,103.51164439963162,20,23.14590733403617
9,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,403.4,129.36256678116172,20,28.926349306653375
9,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,240.7,103.2779081691214,20,23.09364232401363
9,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,209.25,87.81971664483407,20,19.637085618261874
9,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,212.85,78.37445542495269,20,17.525061002972137
9,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,176.1,100.89280397895998,20,22.560316813751577
9,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,159.3,88.7812806253305,20,19.852097860772403
9,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,156.7,110.79858444849137,20,24.775316663757774
9,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,389.45,133.8429853852719,20,29.928201363297884
9,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,278.5,192.5153445695611,20,43.047739716933364
9,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,244.7,108.31003258191153,20,24.218859549837124
9,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,199.75,113.02997972126454,20,25.274271815217023
9,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,185.55,105.84172642503324,20,23.66692951423101
9,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,149.3,98.95831126500215,20,22.1277510927128
9,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,159.2,110.09832925736502,20,24.61873484286221
9,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,364.94736842105266,149.26020295823835,19,34.242638999333245
9,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,208.45,124.06342817497152,20,27.741425892089897
9,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,182.75,100.4353025584132,20,22.458016386137043
9,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,207.6,238.37838121687744,20,53.3030264767297
9,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,167,90.4840782737639,20,20.232854990154788
9,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,159.21052631578948,161.77267278752217,19,37.113196447751655
9,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,175.15,107.04218302785318,20,23.935359771025396
10,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,294.7,126.59304878230874,20,28.30706625561893
10,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,307.5,93.55240580326594,20,20.918953883474845
10,Global Congruent,3,Global,Congruent Stimuli with Target,Congruent,Non-critical,280.8,128.40872244516726,20,28.7130632291297
10,Global Congruent,4,Global,Congruent Stimuli with Target,Congruent,Non-critical,293.05,138.49319762888604,20,30.968020431950187
10,Global Congruent,5,Global,Congruent Stimuli with Target,Congruent,Non-critical,286.85,102.66361780617626,20,22.956282823066793
10,Global Congruent,6,Global,Congruent Stimuli with Target,Congruent,Critical,233.15,97.5798053956485,20,21.81950780958708
10,Global Congruent,7,Global,Congruent Stimuli with Target,Congruent,Non-critical,272.5263157894737,126.38449642132738,19,28.994591996360207
10,Global Incongruent at 2,1,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,295.3,152.76679854222942,20,34.15969462454407
10,Global Incongruent at 2,2,Global,Incongruent Stimuli with Target,Incongruent at 2,Critical,312.8,149.89701728011028,20,33.51799202627872
10,Global Incongruent at 2,3,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,284.1,107.14373032225647,20,23.958066436347092
10,Global Incongruent at 2,4,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,268.2631578947368,110.3911440214412,19,25.325465318489808
10,Global Incongruent at 2,5,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,253.10526315789474,130.8314839516179,19,30.014800904135043
10,Global Incongruent at 2,6,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,257.15,125.89146327815794,20,28.150186967687965
10,Global Incongruent at 2,7,Global,Congruent Stimuli with Target,Incongruent at 2,Non-critical,275.7,137.24818089102214,20,30.689626226051317
10,Global Incongruent at 6,1,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,293.36842105263156,119.06170693585547,19,27.314628872571035
10,Global Incongruent at 6,2,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,268.4,121.50737469496721,20,27.169874958548444
10,Global Incongruent at 6,3,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,275.7894736842105,102.72540470560251,19,23.56682410768626
10,Global Incongruent at 6,4,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,294.75,105.75835166722494,20,23.648286351624318
10,Global Incongruent at 6,5,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,268.85,115.21799704084975,20,25.763527361470963
10,Global Incongruent at 6,6,Global,Incongruent Stimuli with Target,Incongruent at 6,Critical,316.25,163.4206309851328,20,36.541963980866534
10,Global Incongruent at 6,7,Global,Congruent Stimuli with Target,Incongruent at 6,Non-critical,287.2,74.36510217200426,20,16.628542361031876
10,Local Congruent,1,Local,Congruent Stimuli with Target,Congruent,Non-critical,306.57894736842104,135.09515814560478,19,30.992954848333518
10,Local Congruent,2,Local,Congruent Stimuli with Target,Congruent,Critical,333.6,148.52835986507938,20,33.2119509244869
10,Local Congruent,3,Local,Congruent Stimuli with Target,Congruent,Non-critical,321.1,136.19061718975473,20,30.453147793394294
10,Local Congruent,4,Local,Congruent Stimuli with Target,Congruent,Non-critical,306.3,140.9636384619135,20,31.520427795654246
10,Local Congruent,5,Local,Congruent Stimuli with Target,Congruent,Non-critical,282.2,139.1026126357994,20,31.104289770146863
10,Local Congruent,6,Local,Congruent Stimuli with Target,Congruent,Critical,280.45,131.95712022830512,20,29.50650909456028
10,Local Congruent,7,Local,Congruent Stimuli with Target,Congruent,Non-critical,271.25,122.56765049297641,20,27.406959834473085
10,Local Incongruent at 2,1,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,340.3,136.26873603674701,20,30.47061569861416
10,Local Incongruent at 2,2,Local,Incongruent Stimuli with Target,Incongruent at 2,Critical,400.3,121.94265261308608,20,27.267206059950283
10,Local Incongruent at 2,3,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,320.95,82.32699563646372,20,18.408875862646145
10,Local Incongruent at 2,4,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,308.6,132.36766976871655,20,29.598310762609405
10,Local Incongruent at 2,5,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,308.95,151.03205480608204,20,33.77179413278733
10,Local Incongruent at 2,6,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,333.4,115.83627283913773,20,25.90177803285245
10,Local Incongruent at 2,7,Local,Congruent Stimuli with Target,Incongruent at 2,Non-critical,282.5,102.60732506938643,20,22.94369538445664
10,Local Incongruent at 6,1,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,351.9,113.11238007537366,20,25.29269709453283
10,Local Incongruent at 6,2,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,379,337.8104420186595,20,75.5367111862974
10,Local Incongruent at 6,3,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,327.15,97.92331854971764,20,21.896319685953475
10,Local Incongruent at 6,4,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,272.75,117.7883360323218,20,26.33827263248594
10,Local Incongruent at 6,5,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,324.9,150.15462206111337,20,33.57559420644391
10,Local Incongruent at 6,6,Local,Incongruent Stimuli with Target,Incongruent at 6,Critical,372.7894736842105,168.82422777267763,19,38.73093410959971
10,Local Incongruent at 6,7,Local,Congruent Stimuli with Target,Incongruent at 6,Non-critical,291.15,71.47931242858425,20,15.983260157525995
11,Global Congruent,1,Global,Congruent Stimuli with Target,Congruent,Non-critical,408.85,58.44590391302479,20,13.06890141559444
11,Global Congruent,2,Global,Congruent Stimuli with Target,Congruent,Critical,390.25,115.13601795953753,20,25.745196281616252
